DateAndTime,Var1,valid_datetime,latest_ref_time,Unnamed_0,ref_datetime,CloudCover,PressureReducedMSL,RelativeHumidity,SolarDownwardRadiation,Temperature,WindDirection,WindSpeed,PV,Hour,Month,Day,out,date
25-Jun-2022 17:00:00,8166,2022-06-25 17:00:00,2022-06-25T12:00:00Z,90321,2022-06-25T12:00:00Z,0.93,101261.91,52.89,112.91,24.78,251.69,1.59,0.851294564,17,6,7,25-Jun-2022,2022-06-25
25-Jun-2022 18:00:00,8167,2022-06-25 18:00:00,2022-06-25T12:00:00Z,90322,2022-06-25T12:00:00Z,0.99,101328.43,55.83,51,23.94,237.72,2.14,0.257006876,18,6,7,25-Jun-2022,2022-06-25
25-Jun-2022 19:00:00,8168,2022-06-25 19:00:00,2022-06-25T18:00:00Z,90384,2022-06-25T18:00:00Z,0.4,101316.75,52.82,26.87,24.6,345.43,0.64,0.072102427,19,6,7,25-Jun-2022,2022-06-25
25-Jun-2022 20:00:00,8169,2022-06-25 20:00:00,2022-06-25T18:00:00Z,90385,2022-06-25T18:00:00Z,0.58,101389.71,58.3,0.2,23.93,178.02,1.67,0,20,6,7,25-Jun-2022,2022-06-25
25-Jun-2022 21:00:00,8170,2022-06-25 21:00:00,2022-06-25T18:00:00Z,90386,2022-06-25T18:00:00Z,0.43,101417.24,61.62,0,22.88,213.64,1.33,0,21,6,7,25-Jun-2022,2022-06-25
25-Jun-2022 22:00:00,8171,2022-06-25 22:00:00,2022-06-25T18:00:00Z,90387,2022-06-25T18:00:00Z,0.16,101441.84,70.49,0,21.93,167.5,1.83,0,22,6,7,25-Jun-2022,2022-06-25
25-Jun-2022 23:00:00,8172,2022-06-25 23:00:00,2022-06-25T18:00:00Z,90388,2022-06-25T18:00:00Z,0.5,101461.01,72.85,0,21.07,185.91,1.45,0,23,6,7,25-Jun-2022,2022-06-25
26-Jun-2022 00:00:00,8173,2022-06-26 00:00:00,2022-06-25T18:00:00Z,90389,2022-06-25T18:00:00Z,0.8,101474.7,73.69,0,20.86,213.5,0.94,0,0,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 01:00:00,8174,2022-06-26 01:00:00,2022-06-26T00:00:00Z,90451,2022-06-26T00:00:00Z,0.22,101474.05,77.05,0,20.24,142.53,1.17,0,1,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 02:00:00,8175,2022-06-26 02:00:00,2022-06-26T00:00:00Z,90452,2022-06-26T00:00:00Z,0.76,101492.17,72.48,4.59,20.39,146.29,2.46,0,2,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 03:00:00,8176,2022-06-26 03:00:00,2022-06-26T00:00:00Z,90453,2022-06-26T00:00:00Z,0.79,101478.39,70.03,35.21,20.43,132.01,2.16,0.313851964,3,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 04:00:00,8177,2022-06-26 04:00:00,2022-06-26T00:00:00Z,90454,2022-06-26T00:00:00Z,0.94,101484.22,67.26,52.34,20.61,116.14,1.82,0.375212137,4,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 05:00:00,8178,2022-06-26 05:00:00,2022-06-26T00:00:00Z,90455,2022-06-26T00:00:00Z,0.87,101470.95,62.2,61.45,20.99,117.62,3.15,0.410288544,5,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 06:00:00,8179,2022-06-26 06:00:00,2022-06-26T00:00:00Z,90456,2022-06-26T00:00:00Z,1,101451.62,62.37,186.5,21.27,117.89,0.54,0.395312728,6,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 07:00:00,8180,2022-06-26 07:00:00,2022-06-26T06:00:00Z,90518,2022-06-26T06:00:00Z,0.81,101448.66,57.54,281.77,23.82,125.21,2.55,0.766192569,7,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 08:00:00,8181,2022-06-26 08:00:00,2022-06-26T06:00:00Z,90519,2022-06-26T06:00:00Z,1,101476.02,55.7,462.37,24.43,120.69,3.36,0.993825194,8,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 09:00:00,8182,2022-06-26 09:00:00,2022-06-26T06:00:00Z,90520,2022-06-26T06:00:00Z,0.61,101427.91,47.92,491.36,27.12,131.49,3.8,2.845260073,9,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 10:00:00,8183,2022-06-26 10:00:00,2022-06-26T06:00:00Z,90521,2022-06-26T06:00:00Z,0.99,101451.52,44.94,421.5,28.01,155.85,4.01,2.277176141,10,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 11:00:00,8184,2022-06-26 11:00:00,2022-06-26T06:00:00Z,90522,2022-06-26T06:00:00Z,0.88,101448.04,47.28,635.47,27.43,239.84,2.73,6.099885697,11,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 12:00:00,8185,2022-06-26 12:00:00,2022-06-26T06:00:00Z,90523,2022-06-26T06:00:00Z,0.52,101429,44.22,634.81,28.81,233.19,3.48,4.378197123,12,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 13:00:00,8186,2022-06-26 13:00:00,2022-06-26T12:00:00Z,90585,2022-06-26T12:00:00Z,0.9,101475.68,49.06,497.72,27.51,221.81,4.31,5.958255737,13,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 14:00:00,8187,2022-06-26 14:00:00,2022-06-26T12:00:00Z,90586,2022-06-26T12:00:00Z,0.71,101455.64,48.72,292.69,27.39,217.52,5.54,4.86421866,14,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 15:00:00,8188,2022-06-26 15:00:00,2022-06-26T12:00:00Z,90587,2022-06-26T12:00:00Z,1,101453.21,51.15,235.12,26.27,204.77,4.26,3.920763106,15,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 16:00:00,8189,2022-06-26 16:00:00,2022-06-26T12:00:00Z,90588,2022-06-26T12:00:00Z,1,101474.84,51.25,269.24,26.46,211.44,4.69,1.853266626,16,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 17:00:00,8190,2022-06-26 17:00:00,2022-06-26T12:00:00Z,90589,2022-06-26T12:00:00Z,0.95,101517.34,56.01,185.49,26.13,212.81,3.97,1.13848754,17,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 18:00:00,8191,2022-06-26 18:00:00,2022-06-26T12:00:00Z,90590,2022-06-26T12:00:00Z,0.72,101517.54,59.04,59.78,25.05,228.7,3.47,0.576385157,18,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 19:00:00,8192,2022-06-26 19:00:00,2022-06-26T18:00:00Z,90652,2022-06-26T18:00:00Z,0.39,101565.8,61.54,27.68,24.39,230.03,3.1,0.202864506,19,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 20:00:00,8193,2022-06-26 20:00:00,2022-06-26T18:00:00Z,90653,2022-06-26T18:00:00Z,0.96,101609.01,65.65,0.2,23.23,194.5,1.92,0.023856694,20,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 21:00:00,8194,2022-06-26 21:00:00,2022-06-26T18:00:00Z,90654,2022-06-26T18:00:00Z,0.98,101639.24,68,0,22.6,221.75,1.42,0,21,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 22:00:00,8195,2022-06-26 22:00:00,2022-06-26T18:00:00Z,90655,2022-06-26T18:00:00Z,0.42,101665.15,73.93,0,21.28,280.66,2.24,0,22,6,1,26-Jun-2022,2022-06-26
26-Jun-2022 23:00:00,8196,2022-06-26 23:00:00,2022-06-26T18:00:00Z,90656,2022-06-26T18:00:00Z,0,101685.56,71.01,0,20,338.84,2.43,0,23,6,1,26-Jun-2022,2022-06-26
27-Jun-2022 00:00:00,8197,2022-06-27 00:00:00,2022-06-26T18:00:00Z,90657,2022-06-26T18:00:00Z,0.58,101723.41,78.6,0,18.97,308.24,2.4,0,0,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 01:00:00,8198,2022-06-27 01:00:00,2022-06-27T00:00:00Z,90719,2022-06-27T00:00:00Z,0.41,101657.85,82.53,0,18.47,324.6,1.9,0,1,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 02:00:00,8199,2022-06-27 02:00:00,2022-06-27T00:00:00Z,90720,2022-06-27T00:00:00Z,0.64,101699.72,85.79,7.75,17.96,352.26,1.41,0.065797716,2,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 03:00:00,8200,2022-06-27 03:00:00,2022-06-27T00:00:00Z,90721,2022-06-27T00:00:00Z,0.34,101681.81,84.19,56.54,18.04,354.88,1.62,0.524573982,3,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 04:00:00,8201,2022-06-27 04:00:00,2022-06-27T00:00:00Z,90722,2022-06-27T00:00:00Z,0.23,101608.66,77.75,110.12,18.99,26.43,1.85,1.352668174,4,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 05:00:00,8202,2022-06-27 05:00:00,2022-06-27T00:00:00Z,90723,2022-06-27T00:00:00Z,0.75,101617.22,74.53,164.07,19.84,14.51,2.2,2.251874154,5,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 06:00:00,8203,2022-06-27 06:00:00,2022-06-27T00:00:00Z,90724,2022-06-27T00:00:00Z,1,101560.75,73.98,109.11,20.94,67.47,2.69,2.075852669,6,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 07:00:00,8204,2022-06-27 07:00:00,2022-06-27T06:00:00Z,90786,2022-06-27T06:00:00Z,1,101474.05,56.91,167.86,24.11,104.2,2.97,3.827928632,7,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 08:00:00,8205,2022-06-27 08:00:00,2022-06-27T06:00:00Z,90787,2022-06-27T06:00:00Z,1,101477.41,52.32,75.93,24.86,120.67,2.5,3.935110063,8,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 09:00:00,8206,2022-06-27 09:00:00,2022-06-27T06:00:00Z,90788,2022-06-27T06:00:00Z,1,101491.12,56.66,131.77,24.46,154.17,5.11,5.313078955,9,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 10:00:00,8207,2022-06-27 10:00:00,2022-06-27T06:00:00Z,90789,2022-06-27T06:00:00Z,1,101579.22,71.37,37.85,22.06,210.79,3.56,2.909069397,10,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 11:00:00,8208,2022-06-27 11:00:00,2022-06-27T06:00:00Z,90790,2022-06-27T06:00:00Z,1,101585.86,91.52,107.19,20.08,193.6,1.99,2.913363198,11,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 12:00:00,8209,2022-06-27 12:00:00,2022-06-27T06:00:00Z,90791,2022-06-27T06:00:00Z,1,101508.34,89.97,456.23,20.41,272.85,2.5,6.309103314,12,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 13:00:00,8210,2022-06-27 13:00:00,2022-06-27T12:00:00Z,90853,2022-06-27T12:00:00Z,0.99,101465.94,64.9,378.33,23.92,205.66,1.48,4.052199017,13,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 14:00:00,8211,2022-06-27 14:00:00,2022-06-27T12:00:00Z,90854,2022-06-27T12:00:00Z,1,101352.84,56.72,373.22,25.99,140.31,1.51,3.044535523,14,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 15:00:00,8212,2022-06-27 15:00:00,2022-06-27T12:00:00Z,90855,2022-06-27T12:00:00Z,0.37,101266.91,50.32,417.24,27.96,115.99,1.81,2.899039791,15,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 16:00:00,8213,2022-06-27 16:00:00,2022-06-27T12:00:00Z,90856,2022-06-27T12:00:00Z,0.69,101185.58,47.28,238.09,29.19,135.29,2.46,1.283830056,16,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 17:00:00,8214,2022-06-27 17:00:00,2022-06-27T12:00:00Z,90857,2022-06-27T12:00:00Z,0.98,101128.49,48.04,78.19,29.21,173.86,1.79,0.724082686,17,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 18:00:00,8215,2022-06-27 18:00:00,2022-06-27T12:00:00Z,90858,2022-06-27T12:00:00Z,0.97,101146.14,53.56,41.86,27.62,245.74,2.44,0.401790029,18,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 19:00:00,8216,2022-06-27 19:00:00,2022-06-27T18:00:00Z,90920,2022-06-27T18:00:00Z,0.95,101342.42,71.55,16.03,20.86,293.59,4.23,0.084809393,19,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 20:00:00,8217,2022-06-27 20:00:00,2022-06-27T18:00:00Z,90921,2022-06-27T18:00:00Z,1,101346.45,74.5,0.12,18.83,326.87,4.08,0,20,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 21:00:00,8218,2022-06-27 21:00:00,2022-06-27T18:00:00Z,90922,2022-06-27T18:00:00Z,1,101403.75,74.43,0,18.32,304.06,2.89,0,21,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 22:00:00,8219,2022-06-27 22:00:00,2022-06-27T18:00:00Z,90923,2022-06-27T18:00:00Z,1,101461.86,91.42,0,16.94,308.36,3.69,0,22,6,2,27-Jun-2022,2022-06-27
27-Jun-2022 23:00:00,8220,2022-06-27 23:00:00,2022-06-27T18:00:00Z,90924,2022-06-27T18:00:00Z,1,101369.57,92.14,0,16.7,7.26,4.44,0,23,6,2,27-Jun-2022,2022-06-27
28-Jun-2022 00:00:00,8221,2022-06-28 00:00:00,2022-06-27T18:00:00Z,90925,2022-06-27T18:00:00Z,1,101336.85,91.31,0,16.78,345.81,2.47,0,0,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 01:00:00,8222,2022-06-28 01:00:00,2022-06-28T00:00:00Z,90987,2022-06-28T00:00:00Z,1,101441.53,90.35,0,16.5,288.84,3.07,0,1,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 02:00:00,8223,2022-06-28 02:00:00,2022-06-28T00:00:00Z,90988,2022-06-28T00:00:00Z,1,101414.02,89.34,2.04,16.49,301.9,3.07,0,2,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 03:00:00,8224,2022-06-28 03:00:00,2022-06-28T00:00:00Z,90989,2022-06-28T00:00:00Z,1,101496.44,82.71,10.7,16.26,295.47,3.87,0.059638013,3,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 04:00:00,8225,2022-06-28 04:00:00,2022-06-28T00:00:00Z,90990,2022-06-28T00:00:00Z,1,101563.35,78.38,26.51,16.12,296.34,4.7,0.114657688,4,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 05:00:00,8226,2022-06-28 05:00:00,2022-06-28T00:00:00Z,90991,2022-06-28T00:00:00Z,1,101614.74,76.49,26.21,16.08,299.41,5,0.451600444,5,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 06:00:00,8227,2022-06-28 06:00:00,2022-06-28T00:00:00Z,90992,2022-06-28T00:00:00Z,1,101694.3,82.74,28.21,15.97,294.43,5.03,0.483179964,6,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 07:00:00,8228,2022-06-28 07:00:00,2022-06-28T06:00:00Z,91054,2022-06-28T06:00:00Z,1,101723.48,80.38,151.71,16.34,300.41,4.59,1.611001142,7,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 08:00:00,8229,2022-06-28 08:00:00,2022-06-28T06:00:00Z,91055,2022-06-28T06:00:00Z,1,101851.62,80.34,294.66,16.9,292.88,4.21,5.551518758,8,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 09:00:00,8230,2022-06-28 09:00:00,2022-06-28T06:00:00Z,91056,2022-06-28T06:00:00Z,0.92,101822.83,73.54,668.65,17.89,301.64,3.89,9.33218005,9,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 10:00:00,8231,2022-06-28 10:00:00,2022-06-28T06:00:00Z,91057,2022-06-28T06:00:00Z,0.07,101872.16,68.54,715.52,18.98,297.21,4.56,9.376939689,10,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 11:00:00,8232,2022-06-28 11:00:00,2022-06-28T06:00:00Z,91058,2022-06-28T06:00:00Z,0.04,101894.26,62.74,731.92,19.65,297.2,4.16,9.040546216,11,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 12:00:00,8233,2022-06-28 12:00:00,2022-06-28T06:00:00Z,91059,2022-06-28T06:00:00Z,0,101930,59.53,711.64,20.1,292.96,4.21,7.05336237,12,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 13:00:00,8234,2022-06-28 13:00:00,2022-06-28T12:00:00Z,91121,2022-06-28T12:00:00Z,0,101946.27,59.84,653.67,20.33,260.89,3.89,6.447971785,13,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 14:00:00,8235,2022-06-28 14:00:00,2022-06-28T12:00:00Z,91122,2022-06-28T12:00:00Z,0,102015.98,52.39,569.86,20.82,267.35,3.87,4.763936841,14,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 15:00:00,8236,2022-06-28 15:00:00,2022-06-28T12:00:00Z,91123,2022-06-28T12:00:00Z,0,101982.38,49.33,461.5,21,275.59,3.57,3.56192568,15,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 16:00:00,8237,2022-06-28 16:00:00,2022-06-28T12:00:00Z,91124,2022-06-28T12:00:00Z,0,101976.48,54,339.91,20.65,270.68,3.81,2.211402901,16,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 17:00:00,8238,2022-06-28 17:00:00,2022-06-28T12:00:00Z,91125,2022-06-28T12:00:00Z,0,101964.6,62.14,219.82,19.53,271.54,4.03,0.951406612,17,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 18:00:00,8239,2022-06-28 18:00:00,2022-06-28T12:00:00Z,91126,2022-06-28T12:00:00Z,0,101984.06,60.91,112.14,18.86,269.76,3,0.418644464,18,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 19:00:00,8240,2022-06-28 19:00:00,2022-06-28T18:00:00Z,91188,2022-06-28T18:00:00Z,0,102019.47,62.54,32.33,18.59,264.84,2.29,0.16100466,19,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 20:00:00,8241,2022-06-28 20:00:00,2022-06-28T18:00:00Z,91189,2022-06-28T18:00:00Z,0,102019.57,69.25,0.23,17.69,251.94,2.22,0.012066924,20,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 21:00:00,8242,2022-06-28 21:00:00,2022-06-28T18:00:00Z,91190,2022-06-28T18:00:00Z,0,102028.91,73.56,0,16.82,232,1.97,0,21,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 22:00:00,8243,2022-06-28 22:00:00,2022-06-28T18:00:00Z,91191,2022-06-28T18:00:00Z,0,102055.27,78.93,0,16.1,217.69,1.68,NaN,22,6,3,28-Jun-2022,2022-06-28
28-Jun-2022 23:00:00,8244,2022-06-28 23:00:00,2022-06-28T18:00:00Z,91192,2022-06-28T18:00:00Z,0,102059.05,82.69,0,15.35,200.03,1.07,NaN,23,6,3,28-Jun-2022,2022-06-28
29-Jun-2022 00:00:00,8245,2022-06-29 00:00:00,2022-06-28T18:00:00Z,91193,2022-06-28T18:00:00Z,0,102094.7,84.3,0,14.86,216.72,1.26,0,0,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 01:00:00,8246,2022-06-29 01:00:00,2022-06-29T00:00:00Z,91255,2022-06-29T00:00:00Z,0,102059.16,86.67,0,14.41,130.9,1.7,0,1,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 02:00:00,8247,2022-06-29 02:00:00,2022-06-29T00:00:00Z,91256,2022-06-29T00:00:00Z,0.14,102085.7,87.8,6.42,14,173.28,1.02,0.061897697,2,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 03:00:00,8248,2022-06-29 03:00:00,2022-06-29T00:00:00Z,91257,2022-06-29T00:00:00Z,0.45,102083.65,86.44,62.73,14.29,108.37,1,0.391215526,3,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 04:00:00,8249,2022-06-29 04:00:00,2022-06-29T00:00:00Z,91258,2022-06-29T00:00:00Z,0.02,102045.16,86.46,162.49,15.12,136.14,1.25,1.484043287,4,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 05:00:00,8250,2022-06-29 05:00:00,2022-06-29T00:00:00Z,91259,2022-06-29T00:00:00Z,0,102000.88,81.48,277.81,17.16,149.67,0.84,3.608624158,5,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 06:00:00,8251,2022-06-29 06:00:00,2022-06-29T00:00:00Z,91260,2022-06-29T00:00:00Z,0.02,101991.74,70.3,394.31,18.85,186.85,0.72,5.483919185,6,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 07:00:00,8252,2022-06-29 07:00:00,2022-06-29T06:00:00Z,91322,2022-06-29T06:00:00Z,0.07,102004.63,61.4,470.12,20.21,178.54,1.15,4.266551884,7,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 08:00:00,8253,2022-06-29 08:00:00,2022-06-29T06:00:00Z,91323,2022-06-29T06:00:00Z,0.62,102040.49,56.88,476.92,21.16,237.19,1.44,2.640149778,8,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 09:00:00,8254,2022-06-29 09:00:00,2022-06-29T06:00:00Z,91324,2022-06-29T06:00:00Z,0.82,102032.79,51.32,403.13,21.88,255.55,1.35,6.374836613,9,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 10:00:00,8255,2022-06-29 10:00:00,2022-06-29T06:00:00Z,91325,2022-06-29T06:00:00Z,1,102041.43,49.04,232.73,22.17,257.67,2.59,8.952311243,10,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 11:00:00,8256,2022-06-29 11:00:00,2022-06-29T06:00:00Z,91326,2022-06-29T06:00:00Z,0.99,102032.16,57.91,297.4,21.26,268.88,2.64,3.734373539,11,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 12:00:00,8257,2022-06-29 12:00:00,2022-06-29T06:00:00Z,91327,2022-06-29T06:00:00Z,0.82,102017.56,57.79,602.35,21.45,276.92,2.58,6.664634644,12,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 13:00:00,8258,2022-06-29 13:00:00,2022-06-29T12:00:00Z,91389,2022-06-29T12:00:00Z,0.77,101948.73,50.52,631.04,22.69,261.79,3.51,5.988340483,13,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 14:00:00,8259,2022-06-29 14:00:00,2022-06-29T12:00:00Z,91390,2022-06-29T12:00:00Z,0.9,101923.76,46.08,522.15,23.13,264.45,3.25,4.970820215,14,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 15:00:00,8260,2022-06-29 15:00:00,2022-06-29T12:00:00Z,91391,2022-06-29T12:00:00Z,0.7,101846.2,47.94,451.09,23.11,277.94,3.51,3.424462333,15,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 16:00:00,8261,2022-06-29 16:00:00,2022-06-29T12:00:00Z,91392,2022-06-29T12:00:00Z,0.94,101791.12,46.4,322.84,23.1,288.91,2.84,2.272783149,16,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 17:00:00,8262,2022-06-29 17:00:00,2022-06-29T12:00:00Z,91393,2022-06-29T12:00:00Z,0,101773.89,43.38,217.66,23.08,317.49,2.33,0.997962518,17,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 18:00:00,8263,2022-06-29 18:00:00,2022-06-29T12:00:00Z,91394,2022-06-29T12:00:00Z,0.51,101720.24,47.45,98.71,22.82,344.78,1.89,0.462525387,18,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 19:00:00,8264,2022-06-29 19:00:00,2022-06-29T18:00:00Z,91456,2022-06-29T18:00:00Z,0.25,101765.4,46.54,30.81,22.4,29.89,1.34,0.124354301,19,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 20:00:00,8265,2022-06-29 20:00:00,2022-06-29T18:00:00Z,91457,2022-06-29T18:00:00Z,0.32,101750.34,49.45,0.2,21.43,11.21,1.59,0.011266645,20,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 21:00:00,8266,2022-06-29 21:00:00,2022-06-29T18:00:00Z,91458,2022-06-29T18:00:00Z,0.4,101780.24,51.59,0,20.63,337.87,2.1,0,21,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 22:00:00,8267,2022-06-29 22:00:00,2022-06-29T18:00:00Z,91459,2022-06-29T18:00:00Z,0.99,101794.11,59.2,0,19.26,348.21,2.08,0,22,6,4,29-Jun-2022,2022-06-29
29-Jun-2022 23:00:00,8268,2022-06-29 23:00:00,2022-06-29T18:00:00Z,91460,2022-06-29T18:00:00Z,0.15,101786.41,59.48,0,18.97,26.02,1.71,0,23,6,4,29-Jun-2022,2022-06-29
30-Jun-2022 00:00:00,8269,2022-06-30 00:00:00,2022-06-29T18:00:00Z,91461,2022-06-29T18:00:00Z,0.01,101781.94,67.01,0,17.9,75.45,1.7,0,0,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 01:00:00,8270,2022-06-30 01:00:00,2022-06-30T00:00:00Z,91523,2022-06-30T00:00:00Z,0.07,101699.21,61.05,0,17.36,67.56,2.19,0,1,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 02:00:00,8271,2022-06-30 02:00:00,2022-06-30T00:00:00Z,91524,2022-06-30T00:00:00Z,0,101720.66,62.45,7.56,17.11,68.7,2.7,0.0586246,2,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 03:00:00,8272,2022-06-30 03:00:00,2022-06-30T00:00:00Z,91525,2022-06-30T00:00:00Z,0,101682.9,63.31,65.26,16.83,71.39,2.4,0.372254774,3,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 04:00:00,8273,2022-06-30 04:00:00,2022-06-30T00:00:00Z,91526,2022-06-30T00:00:00Z,0,101716.39,60.19,159.99,17.64,74.65,2.38,1.417506185,4,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 05:00:00,8274,2022-06-30 05:00:00,2022-06-30T00:00:00Z,91527,2022-06-30T00:00:00Z,0,101687.15,57.01,275.88,18.96,67.41,2.54,3.601399548,5,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 06:00:00,8275,2022-06-30 06:00:00,2022-06-30T00:00:00Z,91528,2022-06-30T00:00:00Z,0,101657.34,49.68,398.29,20.99,64.26,2.52,5.831298429,6,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 07:00:00,8276,2022-06-30 07:00:00,2022-06-30T06:00:00Z,91590,2022-06-30T06:00:00Z,0,101642.71,42.24,517.73,22.47,66.06,2.72,7.540701725,7,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 08:00:00,8277,2022-06-30 08:00:00,2022-06-30T06:00:00Z,91591,2022-06-30T06:00:00Z,0,101647.98,31.36,616.67,24.25,63.83,2.93,8.738383529,8,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 09:00:00,8278,2022-06-30 09:00:00,2022-06-30T06:00:00Z,91592,2022-06-30T06:00:00Z,0,101623.77,27.46,692.01,25.44,65.94,2.71,8.947026933,9,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 10:00:00,8279,2022-06-30 10:00:00,2022-06-30T06:00:00Z,91593,2022-06-30T06:00:00Z,0,101613.81,25.8,737.61,26.54,73.37,1.96,7.601345581,10,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 11:00:00,8280,2022-06-30 11:00:00,2022-06-30T06:00:00Z,91594,2022-06-30T06:00:00Z,0,101586.02,24.91,744.18,27.37,102.55,1.24,6.787765955,11,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 12:00:00,8281,2022-06-30 12:00:00,2022-06-30T06:00:00Z,91595,2022-06-30T06:00:00Z,0,101538.99,25.75,715.45,28.23,110.78,1.66,5.824764449,12,6,5,30-Jun-2022,2022-06-30
30-Jun-2022 13:00:00,8282,2022-06-30 13:00:00,2022-06-30T12:00:00Z,91657,2022-06-30T12:00:00Z,0,101453.66,26.5,652.24,28.82,137.05,1.39,6.055912939,13,6,5,30-Jun-2022,2022-06-30
